title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,synopsis
1798,Midnight Poppy Land,ROMANCE,Lilydusk,SATURDAY,129,2612372,9.77,263352987,16854194,HIATUS,"After making a grisly discovery in the countryside, a small town book editor’s life gets entangled with a young Mafia lord and his intimidating bodyguard...even as every step she takes draws her deeper into the dangerous underworld of the city."
1797,Midnight Rain,DRAMA,Pani,MONDAY,150,383177,9.02,19336326,2042802,COMPLETED," For work purposes, Noemi's family settled in the estate of one of the wealthiest families in the country. There she meets Blade, the hot-headed prince, and Soren, the illegitimate son. Enjoying simple days of innocence and love, Noemi's happy life quickly shatters into complete darkness. After tragedy, jealousy and betrayal, what will be waiting for Blade, Soren, and Noemi at the end of the road? Will love be able to save them?  "
1796,Version Day and Night,DRAMA,dewkneelight,FRIDAY,24,463469,9.48,10830055,1167999,COMPLETED,"Candy always dreamed of something more exciting than her secret double life. Sure, there’re her illicit nighttime meetings with Shun, the handsome class president with a double life of his own, but what good are cloaks without a little dagger? Lucky (or unlucky) for her, the new transfer student Jean is here to shake things up, and he just found out about Candy and Shun’s covert hobby. Can the pair keep themselves out of trouble, or will the covers get ripped off their private lives?"
1784,The Wolfman of Wulvershire,MYSTERY,K. Oliver,TUESDAY,92,359595,9.52,16787903,2158874,COMPLETED,"Lady Carina would rather be single forever than become any man’s baby-factory. So when she shows up at the Duke of Wulvershire's annual Spring Fling wine and dine, it’s a shock to everyone — but not more shocking than the ensuing series of murders! Will Carina make it out alive, and, more importantly, will she find herself a hunky husband?"
1772,The Wrath & the Dawn,FANTASY,"Renée Ahdieh,SilvesterVitale,WmW",TUESDAY,11,983792,9.54,73929111,5717602,COMPLETED,"Khalid, the Caliph, takes a new bride each night only to have her executed at sunrise. So it is a suspicious surprise when Shahrzad volunteers to marry Khalid. However, Shahrzad has a clever plan - not only to stay alive - but to end the murderous King's reign of terror once and for all.

(A reimagining of 1001 Nights based on the YA novel by Renee Ahdieh.)"
1762,Unlovable Replacement,ROMANCE,Nylana,THURSDAY,122,1778131,9.69,123355492,9689747,HIATUS,"When his relationship went down the drain, Chiko Dyer started to develop a weird relationship with a local delivery girl. "
1758,Brimstone and Roses,ROMANCE,Speremint,FRIDAY,146,606233,9.44,48208686,5305165,COMPLETED,"Bea is over her ex. Absolutely, completely, over her... except that she's not. When Bea finds out that her ex is also attending her sister's wedding, Bea does what any logical person would do and summons an incredibly hot, sarcastic demon to be her date. But demons are tricky, and now hers won't leave her alone."
1756,Not Even Bones,THRILLER,"R Schaeffer,Starpiper,Glamist,Alai Cinereo,WmW",SUNDAY,6,1894874,9.59,147738839,13028870,COMPLETED,"Nita doesn’t hunt supernatural beings and sell their body parts on the black market – her mother does that. Nita only dissects the magical bodies for her mother. However, Nita's about to get a real taste of the family business and there is no turning back.
Now, Nita must decide whether she is willing to become a monster...

(Based on the YA novel by Rebecca Schaeffer.)"
1739,The Weight of Our Sky,HISTORICAL,"Hanna Alkaf,Nisrina A.N.,WmW",WEDNESDAY,11,250643,9.79,8555510,1240262,COMPLETED,"A music loving teen with OCD does everything she can to find her way back to her mother during the historic race riots in 1969 Kuala Lumpur, Malaysia.

(Based on the YA novel by Hanna Alkaf.)"
1726,Weak Hero,ACTION,"SEOPASS,RAZEN",THURSDAY,8,1596718,9.83,243842940,17819016,COMPLETED,"Once the bullies target you, it’s game over. The school is run by tyrants whose favorite hobby is tormenting the weakest kids in class. But then Gray arrived. This mysterious new student threatens to dismantle the established order. He may be small in stature, but his calculative and brutal fighting leaves unsuspecting opponents lying on the floor begging for mercy. Now the school's toughest bullies have to scramble to take down this new and unusual hero."
1704,Zero Game,FANTASY,zelbasen,TUESDAY,325,543289,9.71,29504372,3152378,ONGOING,"After the death of her parents, Hanna Yoo sees her life tumble out of control, until one day a mysterious email invites her to compete in Zero Game, where losing means death, but winning brings a big reward: the ability to reset your entire life and live it over again…this time without all the pain and suffering. In Zero Game, Hanna faces danger everywhere. But who can she trust? And how is her deceased father involved? Rivals beware: she may seem like a noob…but inside Zero Game, you underestimate Hanna Yoo at your own risk."
1703,Third Shift Society,SUPERNATURAL,Meredith Moriarty,FRIDAY,66,452498,9.75,14082607,1751469,HIATUS,"Life’s funny.  One minute you're jobless, deep in debt and on the verge of eviction; the next you’re in a fight with a monster and getting a job working for a Paranormal Detective with the head of a Jack-o-Lantern. It’s an age-old story. Now the financially-challenged Ellie (who’s just discovered she has strong psychic powers) and her Pumpkin-headed boss Ichabod have to team up and fight the things that go bump in the night."
1701,Soul on Hold,SUPERNATURAL,Austen Marie,WEDNESDAY,58,257909,9.62,10716637,1271615,COMPLETED," Ayden seems to live a pretty normal life…normal that is except for the voice in his head haunting him 24/7. It takes meeting Maggie, the cute barista, to uncover the horrifying truth behind the madness. Together with Maggie, Ayden discovers that the voice in his head is actually a servant of a demonic force who collects souls once they've matured on their 30th year. With Ayden's birthday just around the corner, he and Maggie join forces to find an alternative to their fated demise."
1697,I'm the Grim Reaper,SUPERNATURAL,GRAVEWEAVER,SUNDAY,220,1895524,9.78,158086202,14090228,ONGOING,"On earth there are bad people, and then there are REALLY BAD people. If you’re one of the latter, you don’t just get sent to Hell, you get sent to Hell and get assigned a job collecting the souls of some of the worst people on Earth. Such is the career path of a young woman named Scarlet, who dies and is delivered down to the fiery underworld only to find herself in an entry level position as…The Grim Reaper!"
1695,Devil Number 4,SUPERNATURAL,"jangjin,woombeee",WEDNESDAY,7,1865568,9.75,144486334,13749577,COMPLETED,"When a down-on-her-luck student runs out of money -- and hope -- it’s time for the devil to make his entrance and give her an offer she can’t refuse. But this devil has problems of his own. He’s a cog in Satan’s corporate ladder, who’s quickly losing credibility because that same desperate girl isn’t ready to part with her soul willingly. Now, she’s working at his coffee shop while he tries to convince her that she can have it all. And the cost? Merely her mortal soul…"
1687,The Red King,SUPERNATURAL,Heylenne,THURSDAY,56,817289,9.75,28115489,2789330,HIATUS,"Being young, rich and handsome doesn’t always bring you happiness. Just ask Ivan, the black sheep of his family. If he wasn’t busy drinking, partying and being a royal screw up, he could be building a career in his father’s vast business. As if Ivan’s volatile family dynamics couldn't get any worse, he accidentally helps a supernatural entity steal a secret that could sink his father’s entire corporate empire."
1677,Meow Man,COMEDY,Olso,THURSDAY,7,317549,9.69,31132097,4200761,COMPLETED,"What if your dream date turns out to be... a cat? Such is the dilemma for Bonnie, a young woman who wanted love and ended up with Claude, a highly needy half-man-half-cat instead. Will they be able to make it work? Is sharing the litterbox going to be a huge problem? And what ARE her friends going to think? Read Meow Man to see how this big ball of yarn unfurls."
1674,Skate!!! Fire 100,SPORTS,"Mallowboo,Diggymungo",SATURDAY,53,80005,9.64,2228459,293871,COMPLETED,"Etna and her Fire 100 skate crew had a simple plan for the summer: hang out with good friends and skate through every last inch of Juniper, the mountain valley paradise they call home.  But Mt. Juniper, the town’s long-dormant volcano has other plans. It’s about to rain fire and brimstone down on their home…that is unless the Fire 100 team can find a way to use their longboarding skills to protect the town from peril!  Looks like it’s going to be a crazy summer!"
1669,Random Chat,DRAMA,PARK EUN HYUK,SATURDAY,324,388050,9.56,45196538,3628854,ONGOING,"If you lived through – or are still living through – high school, you can relate to Joon-Woo.  An outcast and a loner, his only joy comes from the hours he spends on his phone, randomly chatting with strangers.  It’s all weird and meaningless, until Joon-Woo strikes gold – as he’s matched in a private chat with a pretty young girl his age. Jackpot!  But when he discovers that this same pretty girl is actually his classmate Seung Ah, things get a little too real for a guy who’s never even remotely been kissed."
1665,Little Matcha Girl,FANTASY,mame ´･ω･`,TUESDAY,155,441366,9.75,23412937,2928244,HIATUS,"Poor Matilda. All she wants out of life is to be a RuneTube star – sharing her escapades with fellow adventurers from around the world. But when you’re the granddaughter of a killer mafia boss, and necromancy is a family tradition, your life plans have a tendency to go awry."
1663,Deor,FANTASY,J.oori,SATURDAY,95,961584,9.64,39475562,3366607,COMPLETED,"The young prince, Deor, is an outcast in his own land. Born without the ability to use magius – a rare condition that marks him as an incompetent –  he relies on his intelligence and tenacity to prove wrong those who believe he is not fit for the crown. However, with deadly demons and conspiracies threatening the very existence of humanity, Deor must protect the very kingdom which ridiculed him. Will he be able to defeat the demons and secure his position as king?"
1662,Scorching Romance,ROMANCE,Hongchi,TUESDAY,11,613216,9.68,47158827,5503669,COMPLETED,"Her blood runs hot, and her temper is even hotter – even when it’s the cold of winter. To lift the flaming curse she’s carried since she was a little girl, high schooler Ember must find her cold equivalent… But finding a match whose blood runs as cold as her’s does hot isn’t going to be easy, especially when the only way to turn the powerful curse away is to KISS that person right on their frigid lips. High school dramas usually run hot-and-cold, but there’s never been a story as fun and fiery as Scorching Romance!"
1659,The Fever King,SUPER_HERO,"Victoria Lee,SaraDeek,WmW",SUNDAY,18,523568,9.55,25005492,2683318,COMPLETED,"The sole survivor of a magical plague, Noam Álvaro is accepted into an academy where he will be expected to defend Carolinia, the nation that persecuted his family. Noam decides to use everything he learns to destroy Carolinia . . . that is until he becomes distracted by a mysterious and powerful classmate who warns him that nothing is as it seems.

(Based on the YA novel by Victoria Lee.)"
1657,Code Adam,ACTION,Atterozen,MONDAY,166,847554,9.74,50965271,4851621,HIATUS,"They were trained as children to become super-soldiers. Human beings literally created in a lab to fight on the front lines of a bloody war. But when the war ends, what’s to be done with the human-weapons? The subject of brutal experiments, some choose to break free and search for a cure before their own powers consume them."
1652,Brass & Sass,ROMANCE,antlerella,THURSDAY,8,771280,9.71,73352369,8817486,COMPLETED," It may have been the music that attracted her to band class, but it was love that made her stay…even if she doesn't have any musical talent whatsoever.  But what high schooler Camilla lacks in ability, she makes up for in passion – especially when it comes to Victor, the handsome musician who’s caught her eye.  Will love rule the day, even when your crush-of-choice is a real brass-hole? Read on to find out!"
1651,Just Pancakes,COMEDY,HadeToons,"THURSDAY,SATURDAY",230,243140,9.63,25379329,3069779,COMPLETED,"Wetzel, Shelby, and Ebus may be brothers, but that doesn't mean they understand each other -- or women. Follow their wacky shenanigans as these three eccentric wizards try to run a struggling tavern on Hero's Road, file their taxes, and refill the pickle jar. Laugh so hard your lungs punch your eyeballs! Learn more about cooking than you ever wanted to know! Realize you're probably going to hell for laughing at this!"
1649,Shiloh,THRILLER,"Kit Trace,Kate Flynn",SATURDAY,114,423925,9.67,16700440,2309380,HIATUS,"The Marked Man has struck again, and rookie officer Callahan and her partner are the first on the scene of his latest grisly murder. The investigation quickly takes them into the dangerous depths of Shiloh, where more than just their suspect might be hiding in wait."
1648,Crumbs,ROMANCE,Whitherling,THURSDAY,56,326311,9.69,13658922,1905008,COMPLETED,"In a very special town, there’s a very unusual bakery where the house specialty is a selection of baked treats hand-crafted to help you make your dreams come true – whether you need inspiration, support or confidence, they’ve got a cake or muffin fresh-made with magic to meet your needs. But for Ray, a quiet young woman with special powers of her own, the order is always the same: a hot tea with a delicious side of romance."
1642,Luggage,FANTASY,zealforart,TUESDAY,70,81588,8.42,2588279,318374,COMPLETED,"What do you value most? And if it was taken from you, what would you do to get it back? Join four strangers as they are transported to the mythical land of Luggage – and set out on a quest to locate lost items of great personal value. Along the way, they must make hard decisions about what’s important to them, and what must be left behind in order to retrieve what has been lost."
1640,Arma,SUPER_HERO,SGT,WEDNESDAY,9,265893,9.37,12602767,1303541,COMPLETED,"What if you developed superpowers that could change your life only to discover that these incredible abilities only worked on…animals? When you’re teenager Jin Lee, that’s a pretty strange concept to wrap your head around -- especially when you wish your destructive powers could help you overcome the bullies who torment you at school instead. But Jin is quickly learning that there’s a place in this world for a special individual like him -- and he’s definitely not the only one of his kind out there."
1623,Bad Signs,COMEDY,Jimena Aranda,SATURDAY,138,288126,9.52,18725287,2702732,COMPLETED,"The pilots fudged their flight-checks and the plane engine's probably going to blow, but what else can you expect when Mercury is in retrograde? So much for the paradisiacal vacation these twelve contestants signed up for. Now all twelve members of the zodiac are trapped on a real desert island with nothing to eat but each other and some monkeys. Who will win? Who will survive? Only the stars know for sure."
1622,Bloodless Wars,SF,Tovon,WEDNESDAY,10,145142,9.27,4589275,397106,COMPLETED,"If the bullets are virtual, then why does death feel so real? Questions like these are always front-of-mind on the front lines of the wars of the future, where virtual reality plays out in real time, and if you’re killed in action you can lose everything but your life. But for elite soldier Nick, and his team of hardened warriors, the stakes are even higher as they race against time to win a war with very real world consequences."
1621,Purple Hyacinth,MYSTERY,"Ephemerys,Sophism",TUESDAY,163,1980230,9.91,154657231,16999577,HIATUS,"Her ability to detect lies has made her an outstanding officer of the law – despite being haunted by her inability to save the ones she loved from a gruesome fate many years ago. Now, she uses her powerful gift to defend the defenseless at any cost – even if it means teaming up with a deadly assassin to fight evil in a world gone mad."
1620,House of Stars,FANTASY,"saltacuentos,Lion Illustration",FRIDAY,28,247849,9.78,6187730,924707,COMPLETED,"Lily is an adventuresome girl who lives in a boring town where nothing ever happens, but when young girls who stray into the forest near her village begin to go missing, Lily is pulled into a dangerous quest - one that transports her to a strange world that exists right below her feet."
1619,Simon Sues,SUPERNATURAL,Myung Hee,THURSDAY,145,156578,9.12,5493624,645147,COMPLETED,"​Simon was a shining star in law school, but instead of joining a traditional practice with mortal stakes, he’s about to be thrown into a world of unspeakable courtroom evil.  Now, all that stands between peace on Earth and the fall of mankind is Simon’s unique law practice – where demons stand trial and this hungry young attorney sends them back to hell."
1617,The Kiss Bet,ROMANCE,Ingrid Ochoa,SATURDAY,214,1790799,9.69,184877214,17736382,HIATUS,"It’s senior year and Sara Lin just turned 18. She’s got great friends, a cool Dad (or so he thinks) and a whole lot ahead of her. The last thing she needs is to worry about having her first kiss. But that’s all about to change because her good pal Patrick just challenged her to a bet that will either lead to love, heartbreak or embarrassment…or maybe all three."
1613,Varsity Noir,MYSTERY,Kate Glasheen,SUNDAY,60,54704,9.47,1405084,205856,COMPLETED,"Think your teen years were dark? Try being John - a recovering addict fresh out of rehab. And now his biggest challenge yet, re-integrating back into the ruthless social cesspool that is high school. 

There are temptations around every corner, but hey, his mom still believes in him (that’s what moms do) and his best friend Brad has never stopped having his back – even when it’s not exactly in his own self-interest to do so.

No, it’s not going to be easy to turn things around – especially when Brad finds himself way in over his head out on the streets – leaving John to figure out a way to help his pal…before it’s too late.  Maybe John won’t be going straight as soon as he’d hoped after all.
"
1612,Thornstone,FANTASY,Vicente Miranda,FRIDAY,128,73382,9.09,4475871,613593,COMPLETED,"Powerful and headstrong, Iris is a young girl who commands magical powers that most of us would only dream about. But if her grandfather has his way, those mystical skills will be used to do little more than maintain a successful goldsmith shop in their tiny village.  However, when war approaches their doorstop, Iris knows it is her destiny to help join the cause, and satisfy her urge to accomplish great things with her considerable gifts."
1607,Uriah,HORROR,Toffuo,SATURDAY,11,447510,9.79,29779171,3498110,COMPLETED, A rainy night. A mysterious island. A boy with a dangerous story to tell – if only he could remember who or where he was. So begins a chilling journey into the unknown – when uncovering a twisted world of secrets is the only way to survive.
1605,Plum,SPORTS,samkimart,MONDAY,10,125720,9.56,7220184,1038106,COMPLETED,"In a world much like our own, fruit stacking has become the world’s most popular sport…and a young boy named Plum will become that sport's most beloved underdog. Plum’s journey begins at the gates of Apple Seed City, the living, breathing home of the beloved sport itself. Will he succeed? Can he overcome the odds? The answers can be found up in clouds, as our hero begins his quest to stack higher than anyone before him."
1601,Lalin's Curse,SUPERNATURAL,Isakytm,THURSDAY,47,846212,9.85,33381588,3372894,COMPLETED,"David is what the supernatural crowd likes to call a “true believer,” a badge the teen wears proudly as he searches for the existence of all things scary and mysterious. When David, alongside his skeptical best friend Felix, are presented with proof that something terrifying may have landed right on their doorstep, the hunt for the Curse of Lalin is on - and life will never be the same again."
1599,The Red Hook: STARCROSS,SUPER_HERO,Dean Haspiel,WEDNESDAY,27,19867,7.13,294783,23288,COMPLETED,"STARCROSS finds New Brooklyn on the eve of an ice age that will make all life on earth extinct. The only way to save the planet is for The Red Hook to ally with Sun Dog, find and rekindle romance with War Cry, confront the Omni-Gods, and give birth to a new dawn where only love can save the world!"
1598,Everywhere & Nowhere,COMEDY,"Merryweather,PeaCH",WEDNESDAY,251,811012,9.54,106516060,12004075,COMPLETED,"Anne and William are immortal time travelers, who can never die. Follow their adventures through history, as they try to unravel the mystery of why they became like this, and why the world ends on Christmas Day 2050!"
1580,My Deepest Secret,THRILLER,Hanza Art,TUESDAY,11,2621711,9.62,198306280,15960853,COMPLETED,"Having a handsome, kind and caring boyfriend like Elios means the world to Emma. Even a look at him makes her heart flutters. But little does she know about a secret lies deep in their relationship. What is the said secret? "
1578,Da Yomanville Gang,DRAMA,Jason King,TUESDAY,206,236411,9.14,22025176,2276317,COMPLETED,"Layla was ready for a new, quiet, start… until Da Yomanville Gang came crashing in. With Dylan, Sally, Marv, and Joe at her side, will Layla learn how to take on old friends, new enemies, and maybe even some new feelings as she explores the never-quiet town of Yomanville?"
1577,Spirit Fingers,DRAMA,Han Kyoung Chal,"TUESDAY,SATURDAY",17,388182,9.91,38242143,5796611,COMPLETED," What do you do if you're going on 18, totally awkward and lacking in self- confidence? You could just sit in your room all day and all night and study and wonder why you never get asked out…OR, if you’re Amy Song you could join up with the Spirit Fingers – the strangest, hippest, coolest (yet most welcoming) art club ever. But as Amy is about to learn, discovering your TRUE colors is about more than just painting."
1574,DON'T HATE,COMEDY,Pink_Alien,"MONDAY,THURSDAY",250,263378,9.36,38224025,4427244,COMPLETED,"After the devastation of WWIV, humans have become virtually extinct and left the rest of the animal kingdom for themselves. Several decades of evolution later, the animals have grown in both population and human-like intelligence. Bucky is the last human on earth, and not everyone is a fan of his human history. He faces constant harassment and discrimination from his animal classmates to which he dreams of eradicating. It's not until he saves an all-powerful killer whale that his simple act of kindness becomes an endless cycle of pandemonium. "
1572,No Scope,SPORTS,ZOYANG,FRIDAY,7,697661,9.72,68895089,5937548,COMPLETED,"PSI BOND: it’s the hottest online game in the world. Self-confident high schooler Suho Kang is a Grand Master, a title only the top 1% of players can achieve. He decides to take clueless Doyoon Lee, a loner who may or may not be a gaming genius, under his wing. Join them on the battlefield of PSI BOND, where high-speed connections and high school will never be the same again."
1571,Eleceed,ACTION,"Jeho Son,ZHENA",TUESDAY,350,2154433,9.93,430719569,35395910,ONGOING,"Jiwoo is a kind-hearted young man who harnesses the lightning quick reflexes of a cat to secretly make the world a better place – one saved little child or foster pet at a time. Kayden is a secret agent on the run, who finds himself stuck in the body of a…um…decidedly fat old fluffy cat.  Together, armed with Jiwoo’s super powers and Kayden’s uber-smarts, they’re out to fight those forces who would let evil rule this world.  That is, if they can stand each other long enough to get the job done."
1569,Matchmaker Hero,SF,Madeline Ince,MONDAY,26,344518,9.42,11043922,1085151,COMPLETED,"Richie is a simple boy with a simple life. Yes, he has a distinct tomato allergy, and no, he's not interested in dating. That is until he goes on a blind date with Elle, the richest girl in the town of Overlook. It’s an awkward date that gets straight up weird when Elle asks him to fight aliens alongside her. Wait...what? It turns out, not only do aliens exist, but they're also linked to Richie's past. Now, Richie has to find the answers to his alien heritage, while hiding the true motives behind the fabricated romance between him and Elle. What could possibly go wrong? Not much, besides fighting seven mega-powerful alien heirs who threaten to destroy everything he loves."
1566,Muted,SUPERNATURAL,Miranda Mundt,FRIDAY,125,802889,9.72,66553205,8192514,COMPLETED,"On the full moon of her 21st year, the young witch, Camille Severin, is expected to perform the traditional ritual to summon forth a winged demon for her families success and prosperity. But when the ritual goes wrong, it reveals the terrifying truths about herself and the secrets that threaten to tear her family apart. "
1559,Cape of Spirits,ACTION,Kris Nguyen,WEDNESDAY,90,520566,9.47,23339096,2478809,COMPLETED,"A former heir to the throne, Jinsei Kimura is now a fugitive on the run from the very empire he once called home.  Now, to clear his name, Jinsei must fight alongside a team once sworn to deliver his head – working together to uncover the truth behind the coins that power their civilization. In a world without trust, where long-time allies are now enemies, can Jinsei harness the power of the Spirit Coins to find his own personal redemption?"
1558,AXED,COMEDY,"Shren Patel,Emi MG","WEDNESDAY,SUNDAY",110,492346,9.63,39915996,4097097,COMPLETED,"Meet Axelia. Since she was a little girl, all she’s ever wanted to do was become a Monster Hunter.  Tough and tenacious, she worked hard to achieve her dream. And then on the day she graduated from Monster Hunter school, with her whole professional life ahead of her…the world declared eternal peace between monsters and humans. Well then. Now, with a useless degree, and no other viable job skills, Axelia must take on any job that will have her. Alongside a wisecracking, underachieving demon and pretty wood nymph whose roots don’t quite reach the soil, Axelia is determined to find the adventure she craves – even if it’s at a soul-crushing minimum wage job.  Girl’s gotta eat, right?"
1554,Unlucky is as Lucky does,COMEDY,M. Nires,"WEDNESDAY,SATURDAY",233,244985,9.67,26526102,3643180,COMPLETED,"An enemy from afar has threatened to kidnap the king’s daughter. The king springs into action seeking the most elite members of his kingdom to protect her. Sounds like your average everyday fantasy tale. Except that it isn’t… The king is overprotective, the queen can barely tolerate the king, the princess-in-distress is only 7 years old but is strong enough to beat up anyone in the kingdom, and the man or woman who must protect her?  He doesn’t have to be the strongest or the smartest…just the LUCKIEST person who ever lived. So yeah, what this tale lacks in tradition, it makes up for in sheer over-the-top lunacy!"
1540,Your Letter,DRAMA,Hyeon A Cho,WEDNESDAY,12,612054,9.92,12241259,1247050,COMPLETED,"Sori is a special young girl - kind, caring and principled well beyond her years.  Unfortunately, these are NOT the personality traits generally celebrated in middle school – especially Sori’s, where she’s bullied mercilessly for defending the defenseless until she herself becomes a target. To escape, she transfers to a new school where the same old problems begin to play out all over again – that is until a mysterious trail of letters leads Sori on a magical scavenger hunt through the hidden world that exists right below the surface of her new middle school. The mail trail is the work an anonymous guardian angel, whose mission seems to be to provide a soft landing for Sori at her new school.  But who is this person?  And why did he choose her?  With each letter, secrets are revealed and bonds are formed - as Sori learns about friendship, flora, fauna and finding the good in people in this strange new environment."
1539,Heartwired,SF,"Rod Hannah,stratosmacca",FRIDAY,37,119671,9.16,2196967,215675,COMPLETED," Plenty of teenagers would kill for a chance to leave Earth behind and journey to Mars. But for Cal, that situation is pretty much reversed.  One of only seven people ever born on the Red Planet, Cal dreams of returning to the homeland of his parents where, despite its many flaws, he can be free to live life his way. But Cal’s plan of getting back to Earth may have to be put on hold, as an unknown presence threatens the very existence of the boy, his family and everyone who now calls Mars their home."
1538,Cupid's Arrows,ROMANCE,Thomas F. Zahler,WEDNESDAY,60,93301,9.26,4040539,517085,COMPLETED,"When Rick and Lora say they’ve been colleagues for a long time, they mean it. For over 200 years, these partners have roamed the mortal world as real-life cupids – magic-wielding foot soldiers on the battlefront of love. Now it’s the 21st century, and Rick and Lora are facing their most challenging case ever: bringing together a Type-A, career-driven woman and a former football player-cum-barista who couldn’t be more different. The pair is perfect for each other (even if they don’t know it yet) so the cupids will have to make sure their love arrows land, and do it all while they face their own unrequited feelings for one another. Will love win the day? Read on and see!"
1537,Cursed Princess Club,COMEDY,LambCat,MONDAY,11,2310950,9.81,288871422,24410163,COMPLETED,"Meet Gwendolyn – living proof that princesses don’t always have it all. See, although she lives in a castle and her father is the King, Gwendolyn isn’t like a movie princess, or even a fairly-tale princess. She’s got a big heart, but isn’t particularly attractive and doesn’t have a Disney-quality singing voice. But one night, she accidentally stumbles upon the twisted world of the Cursed Princess Club, and her life will never be the same.  Hexed and cast out, the ladies of the club are just the people Gwendolyn needs to show her that just because she doesn’t “fit the mold” does not mean she’s any less of a princess."
1536,Edith,ROMANCE,Swansgarden,MONDAY,7,1276145,9.46,122825631,11223891,COMPLETED,"Edith is not your typical heroine. She struggles with her confidence, her morals, and life in general by not only holding herself to high standards, but her men as well. Enter two less-than-perfect men: one who may be the Prince Charming she’s been waiting for to deliver a fairy tale ending, the other a brash reality check who does NOT believe in happily-ever-after.  What will Edith do? Will she sacrifice her standards? Or keep searching for that mythical white knight who may or may not exist in the first place? Funny, messy and sexy, Edith’s journey is relatable to anyone who’s ever left their heart on the battlefield of the dating world."
1535,Hooves of Death,FANTASY,Sam Bragg,FRIDAY,143,325345,9.39,26962133,3061735,COMPLETED,"Read Hooves of Death now on Webtoon! It’s the end of the world, and humanity is on its last legs against the zombie horde.  Now, all that stands between mankind and total extinction are Commander Sprinkles, Blaze, Sergeant Glitter and a handful of other fierce warriors.  Mythical creatures with supernatural powers and incredible determination, they have sworn to protect the human race. Yes, they are unicorns – but they are also our last hope."
1524,The Four of Them,DRAMA,Mai Hirschfeld_,MONDAY,9,1121509,9.59,101116114,9066381,COMPLETED,"Getting crushed by your crush. Coming out to your parents. Learning that your sister is your biggest dating rival.  High school sure does have its share of twists, turns and moments of high drama. To get through it all with your smile and sanity intact, you’re going to need some friends. Really good friends.  Friends like Johnny, Mariel, Gaby and Martina who, one way or another, will find a way to get through their teenage years together."
1514,SAVE ME,DRAMA,"Big Hit Ent.,LICO",THURSDAY,1,2402230,9.87,57405255,4221630,COMPLETED,"Seven boys. Best friends. Their fates intertwined through the good times together, but also the tough times, as they have gone their separate ways and suffered greatly as a result. When all is almost lost for these boys, one is given a special chance to go back in time and help his friends fix the mistakes that led them down this path. He’ll do anything to save them, but can he? Or is he too late?"
1513,Acception,DRAMA,Colourbee,TUESDAY,303,911035,8.8,188338250,16844864,ONGOING,"With his rainbow-colored hair and love of all things fashion, Arcus is anything BUT your average teenager.  He’s an upbeat independent thinker, proud fashionista, and like the rest of us, is just looking for a few friends to call his own.  
Acception may be Arcus’ story – but it’s all OUR stories too - and it is for anyone who’s ever struggled to fit in, find love, or thought that High School was pretty much the worst thing ever invented."
1512,Trailer Park Warlock,COMEDY,Matthew J. Rainwater,FRIDAY,154,107524,9.35,7373845,881398,COMPLETED,"Jake Baker, the working class warlock, struggles to make ends meet. But with the help of his friends and some down-home DIY magick, he might just keep chaos at bay, and pay his lot fees too..."
1499,Castle Swimmer,FANTASY,Wendy Lian Martin,SUNDAY,196,3086629,9.84,358609604,28351365,ONGOING,"What happens when your entire life is ruled by a prophecy – your future foretold by people you’ve never met, who died long before you were born.  Such is the story of two young sea creatures.  One believed to be a guiding light for his people, a Beacon who will lead them to a bright, prosperous future.  The other is a teenage prince for who’s destiny is to KILL the Beacon so that HIS own people might thrive.  When both reject the course set for them, it leads to a raucous adventure as big and unpredictable as the ocean itself – and a romance that nobody could have predicted."
1498,Love Advice from the Great Duke of Hell,COMEDY,unfins,FRIDAY,8,1418514,9.84,134488272,13617550,COMPLETED,"The girl of your dreams barely knows you exist. Your friends can’t help. Your family is clueless. So where do you turn for love advice? Who can provide you with that essential assistance for the lovelorn?  If you’re average everyday teenager Paul, you summon a powerful demon from deep in the recesses of Hell and frankly, hope for the best.  "
1496,Pound,ACTION,"Tony Karnowski,Orlando Caicedo",TUESDAY,9,95830,9.09,3740375,363001,COMPLETED,"Welcome to the World Fighting League – a violent pastime popular with sports fans who have grown bored with the predictability of baseball, basketball and even football (!).  Imagine the most brutal fighters in the world each sporting destructive superpowers, and overseen by an ethically questionable enterprise that values profit over fighter safety.   The fighters put their lives on the line for fame and fortune – the audience laps it up – and the dark side gets even richer.  It’s a dirty business that works…that is until a young warrior comes along who’s fighting to save the life of his brother – and is willing to bring down the system to do it."
1494,The Croaking,FANTASY,echorise,SATURDAY,282,706228,9.77,75388638,9107229,ONGOING,"The Roost - the world’s most prestigious military academy - has never accepted a Crow into its ranks. Until now. However, the conditions surrounding Scra’s acceptance are shrouded in conspiracy, and his new roommate Ky won’t rest until he finds out just where he goes every night. Between flight tests, classes, and Murders, Scra, Ky and Ree must band together to uncover the truth about their utopia and the whispers of a superweapon - “The Croaking” - that are seeping from the cracks."
1490,Blood-Ink,ACTION,Lupicut,SUNDAY,142,675247,9.64,56756320,5178482,HIATUS,"In the Republic of Terragua, being an assassin is not only legal, but quite profitable if you play your cards right. It’s as simple as accepting a Blood-Ink, taking out the target, and getting paid. As long as you follow the rules and pay your taxes on time, there shouldn't be any problem at all. At least, that's what Maya thought until she met Rama, an unlicensed assassin with a thirst for vengeance…"
